User_ID,Gender,Age,Occupation
1005315,m,26-35,12
1005316,m,18-25,4
1005317,f,26-35,0
1005318,m,18-25,17
1005319,m,18-25,17
1005321,m,26-35,4
1005322,m,36-45,17
1005323,m,26-35,20
1005324,m,26-35,7
1005325,f,51-55,7
1005326,m,26-35,2
1005327,m,26-35,7
1005328,f,26-35,4
1005329,f,26-35,5
1005330,f,26-35,0
1005332,m,18-25,4
1005333,f,26-35,7
1005334,f,55+,13
1005335,m,26-35,14
1005336,m,55+,7
1005337,f,36-45,3
1005338,m,26-35,17
1005339,m,18-25,17
1005340,f,51-55,3
1005341,f,26-35,3
1005342,f,36-45,7
1005343,f,26-35,9
1005344,f,51-55,1
1005345,f,26-35,17
1005346,f,26-35,3
1005347,m,26-35,6
1005348,m,18-25,5
1005349,f,51-55,2
1005350,m,18-25,5
1005351,f,46-50,1
1005352,f,36-45,5
1005353,m,26-35,6
1005355,m,55+,0
1005357,f,18-25,20
1005359,m,18-25,16
1005360,m,18-25,12
1005361,f,51-55,16
1005362,m,36-45,13
1005363,m,55+,13
1005364,f,26-35,3
1005365,m,18-25,12
1005366,m,18-25,12
1005367,m,18-25,4
1005368,f,26-35,17
1005369,m,26-35,15
1005371,m,26-35,11
1005373,m,18-25,12
1005374,m,36-45,7
1005376,m,26-35,17
1005377,f,18-25,3
1005378,m,36-45,18
1005382,m,18-25,4
1005383,m,36-45,1
1005384,f,26-35,3
1005385,m,26-35,12
1005386,m,26-35,14
1005387,f,26-35,1
1005388,f,18-25,4
1005389,m,46-50,7
1005390,m,0-17,0
1005392,m,51-55,1
1005393,m,36-45,7
1005394,m,18-25,0
1005395,m,51-55,1
1005396,m,26-35,6
1005397,m,18-25,0
1005398,m,55+,17
1005399,m,26-35,1
1005400,f,18-25,4
1005401,f,18-25,1
1005402,f,26-35,0
1005403,m,0-17,10
1005404,m,26-35,0
1005406,f,36-45,0
1005408,m,26-35,20
1005410,f,46-50,2
1005412,m,26-35,12
1005413,m,36-45,1
1005414,m,0-17,10
1005415,f,26-35,7
1005416,f,26-35,5
1005417,m,18-25,17
1005418,f,26-35,0
1005419,f,18-25,12
1005420,f,0-17,19
1005421,m,36-45,17
1005422,m,51-55,7
1005423,f,51-55,5
1005424,f,36-45,2
1005425,m,18-25,4
1005426,m,26-35,14
1005427,m,36-45,19
1005428,f,26-35,6
1005429,f,26-35,1
1005430,f,46-50,1
1005431,m,55+,1
1005432,m,55+,13
1005433,f,36-45,17
1005434,f,26-35,7
1005435,m,46-50,18
1005436,m,18-25,4
1005437,m,26-35,11
1005438,m,26-35,14
1005441,m,51-55,7
1005443,m,26-35,12
1005444,f,18-25,4
1005445,m,26-35,0
1005446,f,51-55,1
1005447,m,46-50,2
1005448,m,46-50,19
1005449,m,18-25,12
1005450,m,18-25,12
1005451,f,26-35,1
1005452,m,36-45,6
1005453,m,18-25,4
1005454,m,36-45,7
1005455,f,18-25,17
1005456,m,36-45,1
1005457,m,18-25,12
1005458,f,18-25,2
1005459,f,0-17,10
1005460,m,18-25,4
1005461,m,51-55,0
1005462,m,26-35,17
1005463,m,36-45,0
1005464,m,36-45,7
1005465,f,26-35,0
1005466,m,26-35,12
1005467,m,36-45,0
1005468,m,26-35,12
1005469,m,36-45,12
1005470,m,55+,7
1005472,m,36-45,1
1005473,m,26-35,1
1005475,m,26-35,4
1005477,m,36-45,1
1005478,m,36-45,7
1005479,m,36-45,1
1005480,f,26-35,14
1005481,m,46-50,12
1005482,m,18-25,7
1005483,f,26-35,6
1005484,m,46-50,17
1005485,m,26-35,4
1005486,m,26-35,0
1005488,m,26-35,15
1005490,m,46-50,17
1005491,m,18-25,7
1005492,m,18-25,4
1005493,m,36-45,12
1005494,f,36-45,17
1005495,f,18-25,4
1005497,m,26-35,4
1005498,f,51-55,1
1005499,f,26-35,19
1005500,f,36-45,20
1005501,m,26-35,2
1005502,m,26-35,2
1005503,f,26-35,9
1005504,m,46-50,7
1005505,f,26-35,4
1005506,f,18-25,14
1005507,m,46-50,7
1005508,m,26-35,20
1005509,m,26-35,0
1005511,m,46-50,1
1005512,f,26-35,17
1005513,m,36-45,1
1005514,f,0-17,10
1005515,m,18-25,4
1005516,f,51-55,16
1005517,m,55+,0
1005518,m,51-55,17
1005519,m,36-45,15
1005520,m,46-50,1
1005522,m,26-35,14
1005523,m,36-45,0
1005524,f,0-17,10
1005525,f,0-17,10
1005526,f,36-45,2
1005527,m,26-35,1
1005528,m,51-55,1
1005529,m,18-25,6
1005530,f,18-25,4
1005531,m,51-55,17
1005532,m,26-35,17
1005533,f,51-55,2
1005534,m,46-50,16
1005535,m,26-35,15
1005536,m,26-35,16
1005537,f,55+,1
1005538,m,46-50,12
1005539,f,26-35,20
1005540,m,36-45,1
1005541,m,55+,7
1005543,m,26-35,17
1005544,m,26-35,15
1005545,f,36-45,16
1005546,m,18-25,14
1005547,f,18-25,4
1005548,f,18-25,4
1005549,f,51-55,9
1005550,m,36-45,15
1005551,f,36-45,20
1005552,m,51-55,7
1005553,m,36-45,3
1005554,m,26-35,1
1005555,m,0-17,10
1005556,m,46-50,6
1005557,m,36-45,14
1005558,m,0-17,10
1005559,m,51-55,1
1005560,f,36-45,17
1005561,f,26-35,3
1005562,f,36-45,1
1005563,f,26-35,7
1005564,m,46-50,20
1005565,m,18-25,17
1005566,m,36-45,7
1005567,m,51-55,3
1005568,m,18-25,4
1005570,m,26-35,1
1005571,f,26-35,9
1005572,f,26-35,4
1005573,f,36-45,1
1005574,m,26-35,0
1005575,m,36-45,7
1005576,m,26-35,4
1005578,f,18-25,1
1005580,m,46-50,7
1005581,m,26-35,0
1005582,m,46-50,1
1005583,m,55+,15
1005584,f,51-55,0
1005585,m,26-35,4
1005586,m,36-45,20
1005587,m,26-35,17
1005588,f,26-35,20
1005589,f,26-35,0
1005590,f,46-50,12
1005591,m,18-25,0
1005592,m,26-35,1
1005593,m,51-55,16
1005594,f,46-50,0
1005595,m,26-35,20
1005596,m,36-45,12
1005597,f,18-25,4
1005598,m,18-25,4
1005599,m,36-45,7
1005600,f,46-50,0
1005602,m,36-45,0
1005604,m,36-45,15
1005605,f,18-25,2
1005606,f,26-35,14
1005607,m,18-25,4
1005609,f,51-55,1
1005610,f,26-35,1
1005611,f,36-45,7
1005612,f,26-35,1
1005613,f,36-45,0
1005615,m,36-45,7
1005616,m,46-50,1
1005617,m,26-35,14
1005618,f,18-25,4
1005619,f,18-25,4
1005620,m,36-45,14
1005621,m,26-35,7
1005622,m,36-45,15
1005623,m,26-35,11
1005624,m,26-35,7
1005625,m,26-35,1
1005626,m,55+,16
1005627,m,26-35,0
1005628,m,18-25,4
1005629,m,26-35,14
1005630,m,36-45,17
1005631,m,36-45,12
1005632,f,18-25,4
1005633,m,51-55,1
1005634,m,26-35,14
1005635,f,36-45,9
1005636,m,26-35,7
1005637,m,0-17,10
1005638,m,18-25,1
1005639,f,18-25,4
1005640,m,36-45,17
1005641,f,26-35,17
1005642,m,0-17,10
1005643,f,36-45,1
1005644,f,18-25,4
1005645,m,26-35,2
1005646,m,18-25,4
1005647,m,18-25,1
1005648,m,26-35,17
1005649,f,18-25,4
1005650,f,36-45,12
1005651,f,26-35,6
1005652,m,18-25,0
1005653,m,51-55,1
1005654,m,26-35,4
1005655,f,26-35,6
1005657,m,51-55,14
1005658,m,55+,0
1005659,m,26-35,0
1005660,m,26-35,2
1005661,f,26-35,15
1005662,m,0-17,10
1005663,f,36-45,20
1005664,m,18-25,4
1005665,m,18-25,4
1005667,m,36-45,7
1005668,f,26-35,3
1005669,m,55+,1
1005670,m,18-25,4
1005671,m,26-35,1
1005672,f,26-35,4
1005673,f,36-45,1
1005674,m,36-45,7
1005675,m,36-45,14
1005676,m,26-35,20
1005677,m,26-35,1
1005678,m,36-45,17
1005679,m,36-45,2
1005680,m,51-55,20
1005682,m,18-25,0
1005683,f,18-25,9
1005684,m,18-25,16
1005685,m,26-35,17
1005686,m,55+,16
1005687,f,0-17,0
1005688,f,18-25,4
1005689,m,26-35,0
1005690,m,18-25,4
1005691,m,36-45,14
1005692,f,26-35,7
1005693,f,26-35,4
1005694,f,26-35,12
1005695,f,36-45,3
1005696,f,26-35,14
1005697,m,26-35,0
1005698,m,36-45,14
1005699,m,36-45,15
1005700,f,18-25,14
1005701,m,26-35,7
1005702,m,18-25,0
1005703,m,55+,1
1005704,f,18-25,4
1005705,f,18-25,4
1005708,m,36-45,1
1005709,m,18-25,4
1005710,m,26-35,15
1005711,m,26-35,7
1005712,m,36-45,1
1005714,m,36-45,2
1005716,m,0-17,10
1005717,m,26-35,0
1005718,f,36-45,14
1005719,m,55+,7
1005720,m,26-35,0
1005721,m,46-50,11
1005722,m,26-35,20
1005724,m,26-35,15
1005725,m,18-25,2
1005726,m,26-35,1
1005727,m,26-35,4
1005728,f,36-45,20
1005729,m,18-25,10
1005730,m,18-25,0
1005731,f,26-35,11
1005732,f,26-35,11
1005733,m,26-35,4
1005734,f,26-35,14
1005736,m,26-35,1
1005737,m,46-50,15
1005738,m,26-35,12
1005739,m,26-35,7
1005740,m,26-35,1
1005741,m,51-55,13
1005743,f,36-45,0
1005744,f,26-35,4
1005745,f,18-25,4
1005746,m,18-25,15
1005747,m,26-35,0
1005748,m,26-35,0
1005749,m,26-35,2
1005750,m,18-25,1
1005751,f,0-17,0
1005752,f,55+,0
1005753,m,18-25,17
1005754,f,18-25,1
1005755,f,36-45,2
1005756,f,0-17,10
1005757,m,0-17,10
1005758,f,51-55,1
1005759,f,26-35,1
1005760,m,18-25,12
1005761,m,26-35,20
1005762,f,36-45,6
1005763,f,26-35,1
1005765,m,26-35,11
1005766,m,55+,14
1005767,m,26-35,2
1005768,f,0-17,7
1005769,m,46-50,14
1005770,m,26-35,0
1005771,m,26-35,7
1005773,m,26-35,6
1005774,m,18-25,4
1005775,m,26-35,11
1005776,m,18-25,12
1005777,m,0-17,0
1005778,m,36-45,12
1005779,m,26-35,5
1005780,m,18-25,17
1005782,f,36-45,0
1005783,f,46-50,1
1005785,f,26-35,7
1005786,m,26-35,6
1005787,m,26-35,20
1005788,m,26-35,0
1005789,m,26-35,17
1005790,f,36-45,0
1005792,m,26-35,17
1005793,m,26-35,2
1005794,m,36-45,17
1005795,m,26-35,1
1005796,f,26-35,7
1005797,m,26-35,7
1005798,m,36-45,0
1005801,m,26-35,16
1005802,f,26-35,0
1005803,m,0-17,10
1005804,f,36-45,7
1005805,f,26-35,0
1005806,f,51-55,1
1005807,m,36-45,7
1005808,f,26-35,7
1005809,m,26-35,7
1005810,m,51-55,16
1005811,m,18-25,4
1005812,f,26-35,7
1005813,m,26-35,7
1005815,m,26-35,20
1005816,m,26-35,0
1005817,m,26-35,17
1005818,m,26-35,4
1005819,m,51-55,6
1005822,f,36-45,4
1005823,m,26-35,12
1005824,m,18-25,12
1005825,f,26-35,4
1005826,m,18-25,4
1005827,m,26-35,2
1005829,f,26-35,4
1005830,f,18-25,4
1005831,m,26-35,1
1005832,f,26-35,0
1005833,f,36-45,0
1005834,m,55+,16
1005835,f,36-45,0
1005836,m,26-35,0
1005837,m,26-35,7
1005838,f,46-50,7
1005840,f,0-17,0
1005841,f,36-45,7
1005842,m,26-35,4
1005843,m,36-45,1
1005844,f,0-17,10
1005846,m,46-50,16
1005847,f,18-25,4
1005848,m,51-55,20
1005849,m,36-45,17
1005850,f,26-35,7
1005851,f,18-25,20
1005852,f,26-35,1
1005853,m,51-55,19
1005854,m,46-50,7
1005855,m,51-55,7
1005856,f,26-35,7
1005857,f,46-50,2
1005858,m,26-35,4
1005859,m,26-35,7
1005860,f,26-35,4
1005861,f,51-55,1
1005862,f,26-35,9
1005863,f,26-35,14
1005865,m,26-35,17
1005866,f,26-35,6
1005867,f,46-50,3
1005868,m,36-45,14
1005869,f,26-35,7
1005871,f,26-35,4
1005872,m,26-35,17
1005873,m,18-25,12
1005874,m,26-35,4
1005875,m,26-35,4
1005877,m,18-25,12
1005878,f,26-35,0
1005879,m,36-45,7
1005880,m,26-35,1
1005881,m,36-45,17
1005882,m,36-45,7
1005883,f,18-25,0
1005884,m,18-25,4
1005885,m,26-35,1
1005886,m,26-35,20
1005887,f,36-45,20
1005888,m,26-35,20
1005889,m,51-55,20
1005890,m,36-45,20
1005892,m,46-50,2
1005893,m,26-35,7
1005894,m,36-45,0
1005895,m,26-35,1
1005896,m,26-35,0
1005897,m,26-35,20
1005899,m,36-45,17
1005900,m,26-35,7
1005901,f,36-45,7
1005902,m,51-55,16
1005904,f,46-50,12
1005905,f,36-45,20
1005906,f,18-25,4
1005907,m,26-35,2
1005908,m,26-35,4
1005910,f,46-50,20
1005911,f,26-35,17
1005912,m,26-35,1
1005913,f,18-25,0
1005914,m,36-45,2
1005915,m,18-25,4
1005916,m,51-55,20
1005917,f,51-55,1
1005918,m,26-35,12
1005919,m,18-25,0
1005920,f,26-35,1
1005921,m,26-35,6
1005922,m,55+,3
1005923,m,26-35,7
1005924,m,36-45,0
1005925,f,26-35,0
1005926,f,51-55,7
1005927,m,36-45,14
1005928,m,46-50,1
1005929,f,36-45,0
1005930,f,36-45,17
1005931,f,18-25,7
1005932,m,18-25,14
1005933,m,26-35,2
1005934,m,26-35,14
1005935,m,18-25,0
1005936,m,18-25,4
1005937,m,26-35,12
1005938,m,26-35,1
1005939,f,46-50,15
1005940,m,51-55,12
1005941,f,26-35,0
1005942,m,46-50,1
1005943,f,46-50,1
1005944,f,18-25,10
1005946,f,55+,1
1005947,f,46-50,16
1005948,m,55+,13
1005949,m,18-25,17
1005950,m,26-35,4
1005951,m,18-25,4
1005952,f,46-50,1
1005953,m,0-17,10
1005954,m,46-50,11
1005955,f,26-35,7
1005956,f,18-25,4
1005957,m,18-25,20
1005958,m,46-50,14
1005959,f,18-25,4
1005960,f,46-50,0
1005961,f,46-50,0
1005963,m,26-35,15
1005964,m,18-25,5
1005965,m,26-35,17
1005966,f,36-45,9
1005969,m,46-50,13
1005970,m,36-45,11
1005971,m,36-45,7
1005972,f,26-35,20
1005973,m,0-17,10
1005974,f,26-35,1
1005975,m,26-35,14
1005976,f,26-35,1
1005977,m,36-45,1
1005978,m,36-45,1
1005979,m,26-35,1
1005980,m,55+,1
1005981,m,36-45,7
1005982,m,36-45,1
1005983,m,26-35,3
1005985,f,18-25,4
1005986,f,55+,1
1005988,m,26-35,15
1005989,f,0-17,10
1005990,f,26-35,20
1005991,f,36-45,20
1005992,f,18-25,4
1005994,m,36-45,1
1005995,f,36-45,1
1005996,f,26-35,0
1005997,f,26-35,7
1005998,m,18-25,4
1005999,f,26-35,1
1006000,m,46-50,17
1006001,f,26-35,7
1006002,m,51-55,0
1006003,f,46-50,17
1006004,f,26-35,15
1006005,f,26-35,5
1006006,f,0-17,0
1006007,m,36-45,17
1006008,m,18-25,4
1006009,f,26-35,12
1006010,m,36-45,0
1006011,m,36-45,15
1006012,m,36-45,15
1006013,f,26-35,20
1006014,m,46-50,1
1006015,f,26-35,9
1006016,m,46-50,1
1006017,f,36-45,7
1006018,m,36-45,1
1006019,m,26-35,0
1006020,m,51-55,16
1006021,m,26-35,12
1006022,m,26-35,17
1006023,m,26-35,0
1006024,m,26-35,12
1006025,f,26-35,1
1006026,m,36-45,6
1006027,m,18-25,4
1006030,m,26-35,17
1006031,f,18-25,0
1006032,m,46-50,7
1006033,m,51-55,13
1006034,m,26-35,14
1006035,f,26-35,1
1006036,f,26-35,15
1006037,f,46-50,1
1006039,f,46-50,0
1006040,m,26-35,6
1000020,m,26-35,14
1000055,f,36-45,12
1000098,f,36-45,7
1000104,m,26-35,12
1000141,m,36-45,13
1000164,f,55+,13
1000189,m,18-25,0
1000207,m,26-35,12
1000241,m,36-45,20
1000247,m,26-35,17
1000277,f,36-45,1
1000283,m,26-35,0
1000294,f,46-50,9
1000317,m,36-45,7
1000364,f,36-45,1
1000373,f,26-35,2
1000378,f,18-25,0
1000404,m,18-25,4
1000407,m,18-25,17
1000427,m,36-45,12
1000432,m,46-50,16
1000440,m,55+,1
1000441,m,36-45,1
1000485,m,55+,7
1000489,m,18-25,4
1000495,m,18-25,10
1000497,f,26-35,17
1000512,m,36-45,0
1000521,m,55+,7
1000538,m,55+,16
1000562,m,36-45,20
1000572,m,18-25,4
1000607,m,26-35,0
1000642,f,36-45,1
1000665,m,18-25,2
1000672,m,36-45,7
1000693,m,36-45,12
1000697,f,51-55,6
1000745,m,0-17,10
1000747,m,18-25,4
1000768,m,26-35,12
1000782,m,55+,1
1000784,m,18-25,0
1000831,f,46-50,0
1000865,m,36-45,1
1000874,m,46-50,15
1000876,m,26-35,4
1000879,m,46-50,16
1000902,m,55+,0
1000907,f,46-50,6
1000941,m,18-25,20
1000942,f,51-55,6
1000962,f,26-35,1
1000965,m,55+,7
1001046,m,55+,18
1001070,f,46-50,2
1001080,m,55+,7
1001085,m,26-35,7
1001095,f,55+,6
1001144,m,26-35,7
1001157,m,46-50,7
1001167,f,51-55,1
1001171,m,46-50,12
1001197,m,36-45,1
1001200,m,0-17,0
1001229,f,26-35,4
1001290,m,36-45,0
1001310,m,46-50,0
1001318,m,18-25,16
1001363,m,51-55,7
1001368,f,26-35,3
1001379,f,55+,13
1001394,f,26-35,3
1001416,m,26-35,14
1001435,m,26-35,14
1001445,m,26-35,2
1001462,m,36-45,16
1001518,m,26-35,2
1001522,m,36-45,20
1001531,m,46-50,17
1001534,m,51-55,12
1001537,m,18-25,20
1001539,m,26-35,3
1001549,m,36-45,6
1001558,m,18-25,6
1001559,m,36-45,8
1001568,f,0-17,10
1001573,m,0-17,0
1001604,m,26-35,11
1001621,m,26-35,4
1001633,f,46-50,7
1001638,f,18-25,17
1001653,m,18-25,0
1001661,m,36-45,7
1001708,m,26-35,0
1001725,m,18-25,19
1001730,f,18-25,4
1001772,m,55+,2
1001773,m,18-25,4
1001821,m,26-35,20
1001829,m,26-35,16
1001840,m,26-35,12
1001844,f,18-25,4
1001846,m,46-50,12
1001848,m,36-45,5
1001857,m,0-17,10
1001864,m,36-45,7
1001869,m,46-50,14
1001872,m,51-55,20
1001900,m,55+,12
1001919,m,0-17,0
1001935,m,0-17,10
1001936,m,36-45,0
1001959,f,51-55,13
1001987,m,26-35,17
1002019,m,51-55,1
1002080,m,26-35,11
1002107,m,26-35,1
1002118,m,26-35,14
1002133,f,0-17,10
1002135,m,51-55,1
1002142,f,46-50,14
1002182,f,26-35,4
1002191,m,18-25,4
1002226,f,26-35,7
1002227,m,51-55,14
1002229,m,46-50,0
1002295,m,46-50,11
1002315,m,55+,7
1002326,m,18-25,4
1002328,m,55+,7
1002333,m,51-55,6
1002337,m,36-45,17
1002358,f,55+,6
1002360,m,51-55,6
1002363,m,51-55,14
1002375,f,51-55,7
1002377,m,36-45,0
1002384,m,36-45,17
1002385,f,46-50,2
1002412,m,55+,13
1002413,f,55+,7
1002431,f,26-35,4
1002433,m,26-35,4
1002450,m,46-50,16
1002471,m,51-55,13
1002488,f,46-50,2
1002495,f,18-25,4
1002524,f,55+,9
1002527,m,36-45,15
1002534,f,51-55,6
1002545,m,55+,13
1002549,m,55+,13
1002553,m,26-35,7
1002563,m,46-50,13
1002591,m,18-25,1
1002612,f,46-50,3
1002615,m,26-35,7
1002619,m,36-45,12
1002623,m,55+,1
1002626,m,55+,1
1002633,f,36-45,9
1002652,m,36-45,20
1002658,m,26-35,7
1002662,m,26-35,17
1002667,f,36-45,6
1002677,f,36-45,7
1002690,m,26-35,7
1002698,f,26-35,2
1002708,m,26-35,7
1002709,f,26-35,0
1002716,f,51-55,4
1002739,f,36-45,7
1002746,m,51-55,14
1002758,m,55+,8
1002791,m,55+,7
1002805,m,55+,19
1002815,m,36-45,17
1002816,m,26-35,7
1002821,m,18-25,20
1002843,f,26-35,4
1002850,m,18-25,20
1002851,f,26-35,7
1002867,m,46-50,17
1002871,f,26-35,14
1002893,m,26-35,1
1002898,m,18-25,4
1002902,m,26-35,12
1002924,f,18-25,4
1002925,f,26-35,4
1002932,m,26-35,12
1002964,m,26-35,17
1002979,m,36-45,2
1003009,f,36-45,3
1003021,f,46-50,15
1003068,f,36-45,9
1003088,f,26-35,4
1003103,m,26-35,20
1003117,m,36-45,0
1003120,m,18-25,4
1003133,m,18-25,4
1003176,m,26-35,17
1003186,m,51-55,1
1003188,m,55+,13
1003214,f,55+,7
1003221,m,26-35,0
1003247,m,36-45,15
1003255,f,26-35,15
1003276,m,26-35,20
1003287,m,55+,13
1003289,m,46-50,6
1003293,m,46-50,14
1003307,m,51-55,6
1003310,m,46-50,14
1003325,f,36-45,14
1003344,m,36-45,0
1003375,m,26-35,4
1003406,f,26-35,7
1003407,f,46-50,5
1003409,m,26-35,4
1003421,m,46-50,7
1003437,f,26-35,0
1003446,m,26-35,7
1003448,f,18-25,3
1003452,m,26-35,14
1003455,f,26-35,0
1003459,m,18-25,4
1003495,m,18-25,4
1003502,f,18-25,7
1003566,m,46-50,0
1003584,m,18-25,0
1003587,m,36-45,3
1003602,m,26-35,12
1003623,m,36-45,11
1003627,f,36-45,1
1003631,m,18-25,4
1003632,m,51-55,11
1003636,m,26-35,0
1003668,f,46-50,7
1003722,m,26-35,18
1003734,m,18-25,4
1003738,m,46-50,7
1003783,m,26-35,7
1003786,f,26-35,0
1003809,m,36-45,6
1003813,m,36-45,7
1003818,m,46-50,17
1003851,m,26-35,12
1003863,m,26-35,0
1003870,m,26-35,17
1003883,m,51-55,16
1003899,m,26-35,17
1003915,f,36-45,3
1003933,f,36-45,6
1003936,f,36-45,12
1003959,f,46-50,1
1003969,m,55+,7
1003986,m,26-35,7
1004003,m,55+,13
1004065,f,46-50,5
1004074,m,36-45,6
1004087,m,0-17,4
1004125,m,36-45,2
1004143,f,26-35,5
1004146,m,36-45,17
1004154,m,26-35,1
1004182,m,26-35,18
1004201,f,26-35,0
1004205,f,26-35,15
1004211,m,46-50,5
1004244,m,36-45,17
1004256,f,0-17,2
1004267,m,36-45,7
1004273,m,46-50,13
1004278,f,46-50,7
1004283,f,26-35,9
1004300,f,18-25,4
1004301,m,36-45,11
1004314,m,26-35,17
1004325,m,26-35,0
1004365,f,51-55,16
1004372,m,36-45,17
1004383,f,18-25,4
1004394,m,26-35,4
1004396,m,18-25,1
1004398,f,18-25,4
1004412,m,18-25,4
1004421,m,46-50,0
1004424,m,26-35,7
1004441,m,18-25,4
1004525,m,26-35,14
1004545,m,26-35,16
1004547,m,18-25,12
1004548,m,18-25,2
1004549,f,0-17,10
1004550,m,18-25,16
1004554,f,26-35,9
1004559,m,26-35,7
1004564,m,36-45,12
1004642,m,26-35,0
1004657,m,46-50,14
1004664,f,46-50,7
1004712,m,36-45,17
1004723,m,36-45,7
1004752,f,18-25,4
1004775,m,26-35,17
1004777,m,26-35,2
1004818,f,26-35,17
1004825,m,26-35,17
1004839,f,51-55,6
1004844,m,46-50,7
1004850,f,46-50,3
1004851,m,18-25,17
1004864,m,18-25,20
1004872,m,46-50,1
1004876,f,36-45,17
1004900,m,26-35,20
1004910,m,18-25,12
1004925,f,36-45,6
1004936,f,18-25,4
1004938,f,18-25,4
1004941,m,55+,20
1004963,m,46-50,17
1004967,m,18-25,4
1004971,m,36-45,7
1004992,f,26-35,2
1005006,m,36-45,3
1005027,f,26-35,14
1005028,m,26-35,12
1005072,m,46-50,17
1005094,m,18-25,10
1005125,m,46-50,0
1005152,f,26-35,4
1005168,m,36-45,7
1005171,m,55+,17
1005176,m,0-17,10
1005214,f,36-45,9
1005216,m,18-25,2
1005221,f,55+,1
1005231,m,36-45,7
1005245,f,46-50,1
1005259,m,26-35,6
1005274,m,26-35,0
1005288,m,55+,13
1005358,m,36-45,7
1005372,m,26-35,4
1005375,m,26-35,0
1005380,m,18-25,4
1005381,m,26-35,14
1005411,f,0-17,19
1005440,f,46-50,2
1005442,m,26-35,7
1005471,m,18-25,7
1005474,m,26-35,12
1005476,f,36-45,0
1005487,m,26-35,17
1005489,m,18-25,7
1005496,m,26-35,7
1005510,m,18-25,4
1005542,m,46-50,7
1005577,m,51-55,1
1005579,f,36-45,7
1005601,m,36-45,1
1005681,f,26-35,7
1005713,f,51-55,7
1005735,m,26-35,6
1005742,f,26-35,12
1005764,f,51-55,12
1005772,m,36-45,7
1005781,m,26-35,2
1005784,m,18-25,10
1005799,m,26-35,5
1005814,m,26-35,0
1005820,m,46-50,0
1005821,m,26-35,15
1005839,m,26-35,1
1005876,m,51-55,7
1005891,m,18-25,4
1005898,f,18-25,0
1005903,m,26-35,11
1005945,f,36-45,2
1005962,m,36-45,7
1005967,m,51-55,16
1005968,m,55+,7
1005984,m,26-35,1
1005987,m,26-35,16
1005993,f,51-55,20
1006028,m,18-25,4
1006029,f,26-35,1
1000144,m,26-35,17
1000167,f,26-35,11
1000213,f,18-25,4
1000248,m,18-25,17
1000286,m,26-35,1
1000290,f,26-35,20
1000488,m,26-35,12
1000491,m,18-25,4
1000561,f,18-25,14
1000578,m,18-25,17
1000653,m,55+,13
1000790,m,26-35,17
1000841,f,51-55,14
1000866,m,0-17,10
1000916,f,26-35,1
1000946,m,36-45,7
1001115,f,26-35,1
1001154,f,0-17,10
1001192,m,51-55,16
1001213,m,51-55,0
1001309,m,26-35,14
1001330,m,55+,1
1001382,f,46-50,1
1001431,m,55+,6
1001452,f,55+,13
1001456,m,26-35,2
1001471,m,26-35,17
1001477,f,46-50,1
1001488,m,26-35,7
1001508,f,0-17,10
1001566,m,36-45,16
1001580,f,18-25,4
1001596,f,18-25,5
1001615,f,46-50,7
1001652,m,26-35,16
1001662,m,26-35,12
1001881,m,36-45,2
1001898,m,26-35,12
1001915,m,51-55,13
1002040,f,26-35,7
1002061,m,55+,1
1002128,f,46-50,1
1002269,f,46-50,0
1002312,m,46-50,0
1002356,f,51-55,16
1002388,m,55+,5
1002417,m,46-50,1
1002432,m,26-35,4
1002443,f,36-45,0
1002470,m,36-45,18
1002487,m,46-50,7
1002515,m,46-50,12
1002531,f,46-50,7
1002582,f,26-35,1
1002598,m,26-35,17
1002616,m,36-45,7
1002721,m,46-50,14
1002722,m,36-45,7
1002759,m,26-35,7
1002827,m,26-35,17
1002836,m,26-35,12
1002875,m,26-35,2
1002912,f,18-25,4
1002936,f,18-25,4
1002940,m,26-35,0
1002965,f,36-45,4
1003016,m,18-25,12
1003235,m,18-25,4
1003244,f,18-25,4
1003252,m,51-55,0
1003273,m,36-45,7
1003275,m,36-45,7
1003284,m,26-35,6
1003298,m,0-17,10
1003376,m,36-45,16
1003388,f,26-35,1
1003443,f,36-45,17
1003542,m,26-35,15
1003548,m,46-50,7
1003617,m,36-45,7
1003765,f,51-55,3
1003826,m,26-35,1
1003877,m,46-50,1
1003911,m,18-25,0
1004178,f,51-55,16
1004191,f,46-50,15
1004192,m,36-45,17
1004214,f,26-35,0
1004230,m,55+,13
1004391,f,18-25,4
1004392,m,18-25,4
1004464,f,51-55,1
1004570,m,46-50,17
1004614,f,46-50,1
1004616,m,26-35,20
1004628,f,55+,6
1004696,m,18-25,12
1004703,m,26-35,7
1004720,m,26-35,2
1004741,m,36-45,7
1004758,f,55+,13
1004767,f,36-45,9
1004885,m,55+,1
1004919,m,18-25,0
1004974,m,36-45,20
1004988,m,26-35,17
1005062,m,51-55,16
1005179,m,26-35,12
1005190,f,36-45,0
1005202,m,18-25,4
1005238,f,51-55,16
1005244,m,18-25,4
1005370,m,26-35,12
1005379,m,26-35,7
1005407,f,36-45,17
1005439,m,55+,13
1005521,f,26-35,6
1005656,m,26-35,15
1005800,m,36-45,18
1005828,m,26-35,17
1005864,f,51-55,1
1005909,m,18-25,20
1000168,f,51-55,0
1000226,m,36-45,1
1000341,f,55+,13
1000361,f,26-35,14
1000395,m,18-25,5
1000559,f,26-35,7
1000763,m,18-25,10
1000947,m,18-25,0
1001240,f,18-25,14
